   X   Y  Sig11  Sig22  Sig33  Sig23  Sig13  Sig12
          97          82   7.0088649057291939        31.569644081514003        14.342036332739429        4.1563729501279596       -1.3027524710595988      -0.17937071333940965     
          97          83   7.6813435269899939        32.499580686337403        14.492601999424465        4.6387120582016372       -1.2849165539431613      -0.22216758285304478     
          97          84   8.4131446397263279        33.491067506571859        14.645766254059179        5.1702613129772867       -1.3017666889796657      -0.25527233856879872     
          97          85   9.2189671864931455        34.554960912206184        14.802252693657790        5.7647280774608980       -1.3461229649570872      -0.26938693267107494     
          97          86   10.110894965036366        35.701022769240751        14.966644635446844        6.4376089760573816       -1.4104927131526801      -0.25686990517941327     
          97          87   11.109866924358851        36.951807108768769        15.148063068184637        7.2140797497023561       -1.4876973393774739      -0.20953079975225394     
          97          88   12.207770930265804        38.295347127233640        15.352272119774431        8.0990009059660100       -1.5663522845718936      -0.11936068085764628     
          97          89   13.426403107850666        39.759149040296514        15.591538159057555        9.1229153429741459       -1.6328985160618825       2.52194025801946442E-002
          97          90   14.781903776643443        41.365820169589441        15.877314529814125        10.315825718004033       -1.6647432139090583       0.23885018282683435     
          97          91   16.296593260847928        43.148793082093192        16.220181955296116        11.718819538299625       -1.6250199884585674       0.54015941338771367     
          97          92   18.003637429833525        45.159059923286023        16.624643756065783        13.393778693578081       -1.4530647387583717       0.95220485699980650     
          97          93   19.954904265734168        47.475667362655805        17.075147793797068        15.445485888143978       -1.0473601188497468        1.5028863215224904     
          97          94   22.230919568304131        50.217495030306601        17.503086619872931        18.075526266853490      -0.22948031961257445        2.2249402148693833     
          97          95   24.931471623342933        53.526004709034893        17.731305746137661        21.718782608526364        1.3465871935385350        3.1446187109830714     
          97          96   28.029067322656179        57.382807149317465        17.538758806114576        27.400315660603923        4.4544192517420740        4.1722789634378898     
          97          97   30.343774306754032        60.679047303350380        17.693364056582425        36.308061821143703        10.110747154405566        4.4298087656980130     
          97          98   29.690902031813518        63.245701660754683        19.960008154137181        46.308408956282129        16.273349702551357        2.2270531182159212     
          97          99   29.664556791709433        72.567027397286083        10.965794486322409        47.907234413976795        16.593729795796307       -1.5169036302544396     
          97         100  -37.172978366539510       -47.184687389901015       -53.291213644700861        28.273988846739467       -2.3282507193208288       -10.294213782524377     
